time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.7369,772,542,1,0,0,0
0.7408,772,542,1,0,0,0
0.7409,772,543,1,0,0,0
0.7409,771,543,1,0,0,0
0.7410,771,542,1,0,0,0
0.7449,809,543,1,0,0,0
0.7450,778,543,1,0,0,0
0.7450,771,543,1,0,0,0
0.7451,772,542,1,0,0,0
0.7489,772,542,1,0,0,0
0.7490,771,543,1,0,0,0
0.7491,771,543,1,0,0,0
0.7492,809,543,1,0,0,0
0.7530,775,542,1,0,0,0
0.7531,772,543,1,0,0,0
0.7532,771,542,1,0,0,0
0.7532,810,543,1,0,0,0
0.7533,774,544,1,0,0,0
0.7571,771,543,1,0,0,0
0.7572,771,544,1,0,0,0
0.7573,770,544,1,0,0,0
0.7574,772,544,1,0,0,0
0.7612,771,544,1,0,0,0
0.7613,771,543,1,0,0,0
0.7614,772,542,1,0,0,0
0.7615,772,542,1,0,0,0
0.7653,772,543,1,0,0,0
0.7654,810,543,1,0,0,0
0.7655,776,543,1,0,0,0
0.7656,771,542,1,0,0,0
0.7694,771,542,1,0,0,0
0.7695,810,544,1,0,0,0
0.7696,795,543,1,0,0,0
0.7697,783,543,1,0,0,0
0.7735,781,543,1,0,0,0
0.7736,783,544,1,0,0,0
0.7737,782,544,1,0,0,0
0.7738,782,544,1,0,0,0
0.7776,782,544,1,0,0,0
0.7777,781,545,1,0,0,0
0.7778,783,545,1,0,0,0
0.7779,782,543,1,0,0,0
0.7818,782,543,1,0,0,0
0.7818,772,544,1,0,0,0
0.7819,772,544,1,0,0,0
0.7820,771,544,1,0,0,0
0.7859,771,544,1,0,0,0
0.7859,771,544,1,0,0,0
0.7860,809,544,1,0,0,0
0.7861,779,545,1,0,0,0
0.7899,772,545,1,0,0,0
0.7900,772,545,1,0,0,0
0.7901,771,546,1,0,0,0
0.7902,771,545,1,0,0,0
0.7940,771,546,1,0,0,0
0.7941,810,546,1,0,0,0
0.7942,775,546,1,0,0,0
0.7942,771,546,1,0,0,0
0.7981,772,546,1,0,0,0
0.7982,770,547,1,0,0,0
0.7983,771,546,1,0,0,0
0.7983,771,546,1,0,0,0
0.7984,771,548,1,0,0,0
0.8022,772,548,1,0,0,0
0.8023,772,548,1,0,0,0
0.8023,771,548,1,0,0,0
0.8024,810,549,1,0,0,0
0.8063,774,548,1,0,0,0
0.8064,771,548,1,0,0,0
0.8064,771,548,1,0,0,0
0.8065,770,547,1,0,0,0
0.8104,772,548,1,0,0,0
0.8105,771,548,1,0,0,0
0.8105,771,547,1,0,0,0
0.8106,771,547,1,0,0,0
0.8145,782,547,1,0,0,0
0.8146,782,547,1,0,0,0
0.8147,782,547,1,0,0,0
0.8147,781,546,1,0,0,0
0.8186,783,546,1,0,0,0
0.8187,782,547,1,0,0,0
0.8187,782,547,1,0,0,0
0.8188,782,547,1,0,0,0
0.8227,781,548,1,0,0,0
0.8228,783,547,1,0,0,0
0.8228,771,546,1,0,0,0
0.8229,771,546,1,0,0,0
0.8268,772,547,1,0,0,0
0.8269,772,547,1,0,0,0
0.8269,772,547,1,0,0,0
0.8270,771,548,1,0,0,0
0.8309,771,548,1,0,0,0
0.8310,772,547,1,0,0,0
0.8311,772,547,1,0,0,0
0.8311,772,547,1,0,0,0
0.8350,771,548,1,0,0,0
0.8350,771,548,1,0,0,0
0.8351,809,548,1,0,0,0
0.8352,775,548,1,0,0,0
0.8391,772,547,1,0,0,0
0.8392,771,547,1,0,0,0
0.8393,770,548,1,0,0,0
0.8394,771,547,1,0,0,0
0.8431,771,547,1,0,0,0
0.8432,772,548,1,0,0,0
0.8432,770,548,1,0,0,0
0.8433,772,548,1,0,0,0
0.8434,771,548,1,0,0,0
