time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.0294,772,512,1,0,0,0
0.0294,772,511,1,0,0,0
0.0294,772,512,1,0,0,0
0.0294,771,512,1,0,0,0
0.0295,771,512,1,0,0,0
0.0295,810,512,1,0,0,0
0.0295,775,512,1,0,0,0
0.0295,771,511,1,0,0,0
0.0296,772,512,1,0,0,0
0.0296,772,512,1,0,0,0
0.0296,772,512,1,0,0,0
0.0296,771,512,1,0,0,0
0.0297,771,511,1,0,0,0
0.0297,810,512,1,0,0,0
0.0297,775,512,1,0,0,0
0.0297,772,512,1,0,0,0
0.0298,772,512,1,0,0,0
0.0298,771,511,1,0,0,0
0.0298,771,511,1,0,0,0
0.0298,771,511,1,0,0,0
0.0299,772,512,1,0,0,0
0.0299,772,512,1,0,0,0
0.0299,772,511,1,0,0,0
0.0299,771,511,1,0,0,0
0.0300,810,512,1,0,0,0
0.0300,773,512,1,0,0,0
0.0300,782,512,1,0,0,0
